cgpa,projects,internships,certifications,backlogs,placement
5.922118120675259,3,0,4,5,No
7.409255306984983,4,0,2,0,Yes
7.558995809497484,0,2,2,7,No
5.642114800223724,4,1,3,3,No
9.642582607082199,0,2,2,11,No
6.926061417312101,4,2,0,9,No
7.12050418435633,1,2,4,3,Yes
7.455615740951744,1,1,0,12,No
8.800927671188543,4,1,0,6,No
6.82146027512934,4,1,0,6,No
5.558450721986043,4,1,2,12,No
9.448088927970698,1,2,1,4,No
8.34129065574759,0,1,4,2,Yes
6.634898963933415,1,1,3,9,No
7.07233690879464,3,2,4,7,No
9.551802331075042,3,1,2,12,No
7.5180723999525885,5,0,1,8,No
8.946072219005167,4,2,3,3,Yes
8.457021076008628,3,1,0,9,No
5.580304606826786,2,0,4,5,No
5.092881697291459,4,0,0,9,No
8.651381784878058,4,0,1,2,Yes
7.104027883476245,1,1,4,0,Yes
5.126814709224304,2,2,2,7,No
8.44312223844752,4,0,3,8,No
6.063856772797347,3,0,3,8,No
6.789947095497665,2,1,2,5,No
5.561945995623789,4,2,1,2,Yes
6.272791338129808,5,0,0,2,Yes
6.25974314040902,2,2,1,13,No
6.715549542737272,5,2,1,9,No
7.352894037574201,3,2,3,4,Yes
7.973829600269841,3,0,1,11,No
6.4069944511617924,4,2,2,9,No
6.266476623362886,5,2,3,9,No
8.294732741087847,1,0,0,7,No
9.026728430076188,4,0,0,6,No
9.321808305764254,0,0,2,3,Yes
5.474081341047354,2,0,1,13,No
8.973903679402168,3,2,4,11,No
6.934246511740811,5,0,3,2,Yes
7.894744964625179,1,2,0,7,No
8.03879711816954,0,0,4,4,No
6.014227835164415,5,2,4,4,Yes
8.228053444069875,5,1,2,1,Yes
9.75538202170885,2,2,1,1,Yes
8.783928451497284,2,1,4,12,No
6.670687260652009,2,1,0,13,No
5.563254730997589,1,1,0,0,Yes
5.124997992614952,0,0,1,2,Yes
6.140756670996899,2,0,2,3,No
9.719126312473804,1,0,0,0,Yes
8.168544143643494,5,1,3,3,Yes
8.92248676925757,0,0,4,10,No
5.995388723783782,3,1,2,9,No
5.763435072436089,1,1,3,12,No
8.462654925917725,0,0,1,2,Yes
9.033025844450083,0,0,0,4,No
5.604641412885053,1,1,2,2,Yes
9.699500762683886,2,0,4,7,No
9.630719488864514,2,1,1,8,No
7.046163066741387,2,0,2,0,Yes
7.543636130051313,1,2,0,6,No
7.2692234254085175,0,0,2,9,No
8.89794198651451,0,1,1,8,No
9.98095993018796,1,1,4,8,No
7.30299567753171,3,0,3,13,No
8.54575350811975,5,2,4,11,No
8.917361643236978,4,0,0,7,No
7.959104963685064,2,1,0,1,Yes
6.4080347076738065,5,1,3,1,Yes
6.50333180489025,2,0,1,10,No
8.176327755692434,3,2,3,3,Yes
7.689664207074798,5,0,0,2,Yes
6.7752840943509876,4,0,3,3,Yes
7.071159622201562,2,1,0,8,No
5.031576665681352,4,0,4,3,Yes
7.750267612400299,4,1,0,7,No
6.221469930164195,5,2,2,2,Yes
6.75649995727585,2,2,0,0,Yes
6.9317500080833465,3,2,0,6,No
6.7942058176969935,4,2,0,4,Yes
6.484162520185232,0,2,3,8,No
8.575977382224629,2,1,2,9,No
7.211487594834265,5,2,1,10,No
9.987212217548588,3,0,4,0,Yes
5.138625228594124,3,1,3,5,No
6.827231388629237,4,2,2,7,No
6.276983064701808,1,2,3,7,No
9.98170102702694,3,2,4,13,No
5.7102057310781715,3,0,3,12,No
8.259119814503556,0,0,3,7,No
7.851773415195948,4,1,3,0,Yes
9.904290327304345,3,0,4,2,Yes
8.667053905537497,1,1,0,0,Yes
8.415457589471988,1,1,1,2,No
8.498832102974623,4,0,0,12,No
8.478922462719769,4,1,0,7,No
5.036652735800217,2,0,0,1,Yes
5.984086405701021,5,2,3,9,No
7.6645534756053815,2,2,0,12,No
6.832691294687049,5,0,2,11,No
5.499193597289455,1,0,2,10,No
8.658871833302975,3,0,2,8,No
6.954764033392448,1,1,1,1,Yes
7.058619898216838,1,0,0,12,No
5.404741401980616,0,0,4,2,Yes
8.470795941356371,1,2,4,11,No
6.318180556728889,3,2,1,3,No
7.166789608751731,3,2,2,8,No
9.018859483497955,5,2,3,7,No
7.1923996683814035,1,1,4,11,No
7.816201303405597,4,0,3,13,No
5.4571124939802305,2,2,2,6,No
7.557578635777155,5,1,4,5,No
7.556796621614116,5,1,1,6,No
5.842747240616925,2,0,2,11,No
6.578098876256509,2,0,0,9,No
5.4403370302594185,2,1,0,1,Yes
7.016845433912959,1,0,1,5,No
9.95303691189444,3,1,0,2,Yes
5.084570264215734,0,2,2,8,No
9.477928622218474,3,1,1,5,No
9.939054771535567,4,1,3,1,Yes
8.497522498044315,5,2,1,12,No
7.2098062394127105,4,2,0,3,Yes
6.879586680440471,1,1,0,6,No
5.083181058984047,5,1,4,2,Yes
7.354701618480981,4,2,3,6,Yes
9.434996283298712,2,1,1,3,Yes
8.284695852085644,5,0,2,10,No
9.506715590364902,1,2,2,4,Yes
6.676316735458331,1,0,1,10,No
5.001659547162486,0,2,2,1,Yes
7.900938706409751,3,1,1,12,No
7.708004723401496,3,0,4,11,No
6.393211981384497,2,0,1,12,No
5.74996945687402,1,0,4,11,No
8.872136014094515,5,2,2,9,No
7.265969872940908,4,0,1,5,Yes
8.600233283643357,1,1,2,13,No
7.348805421852106,5,0,3,6,No
9.921015520624525,3,0,0,10,No
5.677668018140586,5,1,2,12,No
8.460177423433176,0,2,1,9,No
7.381434967599401,0,0,3,3,Yes
6.761041400476478,0,1,3,13,No
6.669099991014602,4,0,0,2,Yes
6.986484029464227,4,0,1,12,No
5.875194810905668,4,2,4,12,No
9.54064999581051,1,1,1,3,No
6.071834534854192,3,1,4,11,No
6.555687424313259,1,1,1,8,No
8.882474758943655,4,0,0,1,Yes
8.140616752440133,5,0,2,0,Yes
9.722418611825095,2,1,4,5,No
6.188084297176296,2,2,1,13,No
9.465212218196104,4,2,4,7,No
8.916734391620892,4,0,0,12,No
7.504325949148533,0,2,2,6,No
5.199588931365984,0,1,3,8,No
8.468674389723136,4,1,4,5,No
9.258865316515942,2,2,3,7,No
9.55274137639727,3,0,1,13,No
7.765497835905676,0,2,2,5,No
7.620188138870432,2,1,0,11,No
5.7444979293985385,3,1,1,3,Yes
5.0829903589787815,4,2,2,3,Yes
8.152668647406779,3,0,3,9,No
5.441730264543886,2,2,4,8,No
6.770142712559195,0,2,0,4,Yes
5.511303051109096,0,0,3,4,No
5.322110499281816,5,0,4,6,No
9.126315354220624,2,2,0,1,Yes
6.500977386801048,5,2,4,2,Yes
9.161198531486601,2,2,1,12,No
8.729296479460968,5,0,0,7,No
7.587978191395581,2,1,0,10,No
7.745078174729647,2,0,1,2,Yes
8.006514700301313,0,0,4,0,Yes
9.050619991035678,0,2,0,11,No
9.342731613626453,0,2,0,3,No
6.481183005303908,1,0,4,8,No
8.52133087310771,4,0,3,2,Yes
5.84342761247553,4,1,3,0,Yes
8.95825891333063,3,2,2,2,Yes
9.210870310423267,1,2,3,11,No
5.542654341647114,2,1,1,3,No
9.074683526134589,3,1,4,12,No
6.31073368179675,0,2,4,11,No
8.312099446224842,0,0,2,1,Yes
9.54104947266519,1,2,0,2,Yes
5.341324354208461,2,1,1,2,No
7.366284919844085,4,0,0,11,No
8.128898637500155,2,0,3,12,No
9.459136436216372,0,2,2,9,No
8.137435681952073,0,1,4,3,Yes
8.481637516065113,3,0,3,2,No
6.598418901921536,4,1,4,2,Yes
7.209266575399571,4,2,4,6,No
5.399958530880515,0,1,2,1,Yes
6.375990621486038,5,0,2,5,No
7.932371550983627,1,1,3,7,No
5.8617058623610285,1,2,4,13,No
5.430471654003909,5,2,3,7,No
8.349856780995761,5,0,0,7,No
5.758003270260473,3,1,4,1,Yes
5.599833521192828,3,0,1,9,No
5.08246619535502,3,1,0,8,No
6.480331461933084,0,1,0,4,No
8.33721663979772,0,1,3,7,No
7.54915479160407,1,0,3,12,No
8.057927980202688,2,2,1,11,No
6.864217781941308,2,0,0,4,No
8.74166952523656,3,0,1,6,No
6.274539692532212,4,2,0,10,No
5.586015220279133,1,2,2,12,No
9.677469102650555,3,2,4,2,Yes
5.649529048795038,2,2,1,3,No
9.367350440965744,5,1,4,7,No
9.605781289530078,5,2,2,13,No
8.814416652672097,2,2,1,11,No
8.635769842864107,3,0,4,5,No
8.87747559197906,4,2,1,13,No
9.57294800017144,0,1,2,5,No
9.767327535147142,2,1,1,13,No
6.327813702914549,3,0,0,1,Yes
9.215545719131484,4,1,2,1,Yes
5.815495729148769,3,0,1,11,No
7.5150398269647605,1,1,0,7,No
9.621811366933011,5,0,3,2,Yes
5.429349333910974,2,2,4,0,Yes
7.38904231223058,5,0,2,1,Yes
5.153207567326033,0,2,3,4,No
5.759028213468154,5,0,4,3,No
5.6896140465093525,0,0,2,12,No
6.877961515832326,4,1,4,7,No
9.884255099667543,4,0,1,0,Yes
9.045224893203212,4,1,2,10,No
9.887773622221626,4,0,3,1,Yes
6.796584706211089,2,0,1,7,No
8.186592626568798,3,1,0,3,Yes
8.897244958120261,3,0,2,6,No
8.247052619061403,3,2,4,0,Yes
6.279344516548639,5,2,3,13,No
5.787880376890971,0,2,1,11,No
8.34888447632171,1,0,4,9,No
5.482507577161519,0,0,2,0,Yes
8.059666824689094,4,2,3,1,Yes
7.9086917420689105,3,1,0,6,No
8.454522350170269,3,2,4,13,No
6.629317787508503,4,1,3,3,Yes
8.267163791474491,5,0,1,3,No
5.164256427048182,2,1,3,8,No
7.840140234345214,0,2,3,11,No
7.684917301421474,4,2,2,2,Yes
7.522139884744341,1,0,3,0,Yes
5.509254907343689,4,2,2,5,No
9.658289079052256,5,1,3,5,Yes
9.278896294206394,2,1,3,5,Yes
5.819550683194637,1,0,3,12,No
9.38654593754616,1,2,3,11,No
5.86847838090891,4,1,4,4,Yes
6.607623328105726,0,1,1,0,Yes
9.185252924791692,3,1,0,12,No
6.545367417856712,3,2,0,11,No
5.762807718746065,3,2,0,0,Yes
7.3966227873011885,2,2,1,3,Yes
5.217263628049656,1,2,1,11,No
8.488987991414053,3,2,3,0,Yes
6.92321914149037,4,2,4,13,No
5.645838651133977,1,0,0,11,No
7.20781255848538,5,1,1,5,No
5.975406717274741,0,0,4,6,No
9.483198241522242,4,1,1,2,Yes
8.440940330313497,1,2,0,1,Yes
5.440707859215015,0,2,4,2,Yes
6.630624170640045,3,2,1,12,No
7.148836616286064,0,0,3,0,Yes
9.189296011290107,3,1,0,8,No
5.338119553551445,5,2,1,8,No
5.713243623061098,1,2,2,2,Yes
9.54041422793038,1,1,2,1,Yes
8.328867504277676,3,0,1,6,No
7.220294626828344,3,2,1,3,No
9.499365654400199,2,0,4,10,No
6.245885308730031,3,1,2,7,No
5.192362382774648,5,2,2,2,Yes
7.482045932841819,1,0,0,9,No
9.771331706352743,3,1,0,7,No
5.608596804379836,1,2,1,2,Yes
9.40151424468495,1,2,0,5,Yes
5.499602323801463,5,2,3,11,No
6.835838182857904,3,1,0,0,Yes
7.05289503525268,4,2,4,4,Yes
9.859740286437354,5,1,2,10,No
8.820512736185547,3,1,2,13,No
9.903469899999186,1,2,2,5,No
7.02539165589338,2,2,2,0,Yes
8.759224455623196,4,2,1,4,Yes
6.465761783639596,0,1,0,2,No
9.120461655843844,4,1,1,6,No
9.759032527056211,3,2,1,6,No
6.440605755732596,3,2,1,5,No
9.861208461106823,4,2,0,3,Yes
6.783765387656695,0,2,3,8,No
5.780200334216467,1,0,2,11,No
5.914102904938965,0,0,2,9,No
6.1701296157843135,0,0,3,1,Yes
9.000249469397154,3,2,3,13,No
6.45428949978869,2,1,0,13,No
9.842886431583949,3,2,1,1,Yes
9.641482743495246,2,1,0,8,No
8.932010501958265,0,0,3,4,Yes
7.189517993824621,0,1,0,13,No
6.005698356268063,4,1,3,1,Yes
8.878079758117982,1,2,3,3,Yes
5.242793961331523,4,0,4,2,Yes
8.182356080594221,1,0,3,3,Yes
7.488026711169704,0,2,0,3,Yes
5.587754853635555,5,0,3,3,Yes
8.589216365423846,0,2,1,4,No
8.71553529118366,5,0,0,13,No
5.4359654364604015,2,1,3,2,Yes
8.695280848977655,1,2,3,9,No
6.05673144963668,0,0,4,10,No
5.059492557883311,4,2,2,5,No
5.837241993200672,1,1,4,6,No
6.34084895189223,2,2,0,5,No
8.299447380377137,4,2,0,6,No
9.218871337069704,2,1,0,13,No
6.790100052930496,0,2,0,0,Yes
6.580940528347025,3,1,2,11,No
6.819596622058252,4,2,0,8,No
9.541538166659087,0,2,3,8,No
8.521859555349508,4,0,4,11,No
5.992268572688129,0,2,0,7,No
8.747737689620148,3,2,2,12,No
8.472180964011073,1,2,0,2,Yes
9.060249757288258,3,2,2,2,Yes
9.526031977399626,5,1,3,13,No
7.4325882379354296,4,1,3,12,No
7.92584817985535,2,1,0,4,No
6.427736671934264,5,2,3,2,Yes
9.546821056525921,4,0,0,10,No
5.233022602130443,4,0,4,2,Yes
5.289616166629363,5,1,3,12,No
9.35218781742915,1,0,3,8,No
7.66189899849839,5,2,2,4,Yes
5.221831798102461,1,2,2,11,No
5.987501710718789,1,0,1,9,No
5.644474529481694,3,1,4,4,No
8.414948948569812,2,2,3,10,No
6.306066611396318,4,2,0,8,No
9.243595571667331,2,0,3,8,No
5.554501420293329,0,0,0,6,No
5.805576057328398,1,1,0,0,Yes
8.143081648133899,2,2,4,12,No
6.827399100406742,5,2,0,10,No
7.810164204407249,0,0,2,4,No
8.218351476399057,3,1,0,8,No
8.548960678304883,5,2,3,0,Yes
5.8775736148552085,3,1,2,0,Yes
6.008556254402643,2,1,0,8,No
5.589461100972837,1,2,0,3,No
9.664674285003908,4,1,4,2,Yes
9.434718847928696,0,2,2,1,Yes
6.88732196857873,2,0,0,13,No
8.70096042108662,3,2,2,9,No
7.939361234901207,5,2,1,8,No
9.32541213073378,5,2,4,1,Yes
5.282171269418248,1,0,3,9,No
8.45303185855553,4,2,2,7,No
5.5502179086898815,2,2,0,8,No
9.634946900808778,0,0,2,9,No
8.673635427207017,2,0,1,13,No
6.9950013238754005,0,2,2,11,No
8.958787774285053,3,0,2,6,No
5.643215220297623,5,2,0,7,No
8.149415396498298,5,0,1,0,Yes
5.887109922707221,1,0,0,6,No
7.987364018483133,5,2,1,9,No
8.274038711614104,2,0,2,1,Yes
5.905988594841982,4,2,3,4,Yes
8.939795338369372,3,1,4,8,No
8.743526861824547,3,0,2,2,Yes
7.474727895801894,3,1,4,6,No
7.666488690640856,3,0,4,11,No
5.546070746015974,3,2,4,0,Yes
9.720741934775806,4,0,3,3,Yes
8.479758918378552,3,0,0,7,No
6.752620315441757,0,1,0,3,No
9.81041819796142,0,2,3,10,No
5.327855928594562,4,1,0,11,No
8.288550252948806,3,2,0,1,Yes
5.414062826015801,3,0,4,0,Yes
7.2425904124071,4,2,1,5,No
7.886105852472538,3,1,2,12,No
9.776730150575688,5,0,4,7,No
5.780147864909925,1,1,0,11,No
6.720728113579707,1,1,3,10,No
7.40444679980768,1,2,2,12,No
7.863434423624625,0,0,4,5,No
8.904432586217126,1,0,3,5,No
6.00293491983563,3,1,4,5,No
9.066894881901463,0,1,3,1,Yes
6.303566940059132,4,1,3,10,No
7.658774571175672,4,0,0,2,Yes
6.568616477510993,0,1,1,8,No
6.1982475877756045,3,0,3,8,No
7.575021726178539,0,0,1,1,Yes
7.037085980850184,0,0,4,6,No
5.009729070547718,5,0,2,8,No
5.054297389637434,4,1,4,5,No
5.600414225292277,2,0,0,12,No
6.664201028918863,5,0,4,5,No
8.665489817833395,0,0,3,2,Yes
9.962382328026894,3,2,2,10,No
7.427284511394353,3,1,1,1,Yes
9.673745324433673,2,2,0,4,No
9.136411144162857,3,0,2,8,No
6.944669602029689,0,0,1,5,No
9.56482496003513,3,2,4,6,No
6.89819596626284,3,0,1,6,No
5.222185350020144,5,2,2,10,No
7.689836748742325,5,2,0,8,No
5.3695292731759885,0,0,3,8,No
7.4121298065281795,4,1,0,10,No
9.852590823987432,4,2,1,13,No
7.586708469811525,3,0,0,0,Yes
9.784976191167905,4,1,2,4,Yes
8.137749895421209,1,2,1,3,Yes
6.2570853632106616,0,2,4,5,No
9.644904555737781,0,2,1,4,Yes
6.945664713716715,1,1,2,0,Yes
9.030286930751446,4,2,4,9,No
6.561489361275282,1,2,2,13,No
7.708697831277366,0,2,4,3,Yes
6.514308815785055,4,0,1,12,No
7.467223212082368,4,2,3,11,No
8.811500506925064,4,2,3,6,No
5.989793291917254,3,2,3,10,No
9.956796486011438,2,0,0,7,No
5.286325871515297,1,0,1,5,No
8.832089347301483,2,0,0,12,No
7.025990741117443,1,1,4,10,No
5.324216423299365,3,1,0,10,No
5.288018559394015,4,2,3,10,No
9.469271940369214,0,1,0,11,No
7.3924305143669695,2,1,0,13,No
8.063002731115596,3,0,0,10,No
6.954655818560251,1,0,4,11,No
8.394620863052252,2,0,4,8,No
5.208660496915055,0,0,3,7,No
5.392608158196756,1,0,2,0,Yes
5.213771178493353,1,1,1,9,No
8.70229544823804,0,0,0,1,Yes
7.639834888932416,5,2,4,5,Yes
8.860171536778306,5,2,3,4,No
6.683761381646731,1,1,4,12,No
7.328167049562322,5,0,4,2,Yes
5.8781986696276896,1,0,0,9,No
9.250244601182542,3,1,2,4,No
9.485205467643372,3,1,3,1,Yes
5.98993926534619,5,1,4,7,No
5.76848186735861,0,2,1,3,No
7.934540592801023,1,0,0,4,No
5.423789182638231,0,2,1,6,No
6.324724037457508,0,0,0,10,No
6.216657212987742,2,1,4,9,No
5.121139065830537,0,2,2,2,Yes
7.6234974584027455,4,0,4,12,No
7.513969053277595,5,1,0,5,Yes
9.000042217688073,3,1,4,1,Yes
8.383069035195549,0,2,0,7,No
6.531415831432733,3,1,1,5,No
8.519273077589363,0,2,3,7,No
9.259753795372303,3,1,0,6,No
6.264228064134861,3,2,3,12,No
7.950972076089277,5,2,1,6,No
5.875426518222655,3,2,1,3,Yes
8.652685921070628,5,1,1,8,No
9.343984757978673,1,1,0,11,No
9.42072793996619,1,0,3,4,No
9.171615695352362,4,1,0,9,No
7.458196453118811,2,1,3,3,Yes
8.146778409081366,5,0,0,13,No
5.805876059799388,5,1,3,13,No
6.0100276909678,3,2,0,7,No
9.05548052361048,0,0,0,11,No
7.20070217161236,4,1,0,3,Yes
5.227934209460661,1,1,0,10,No
7.064977389353254,2,0,4,5,No
8.331891153338887,5,0,3,2,Yes
5.895035960290128,1,2,4,11,No
5.577654480788135,5,0,3,13,No
9.243558392753279,4,2,1,7,No
5.847351517318585,3,2,0,5,No
8.60067545315291,5,1,1,13,No
7.67134438466236,3,1,0,13,No
5.81077086793412,5,0,2,2,Yes
8.233273432531883,1,0,3,2,Yes
8.14160220799112,5,1,0,13,No
5.803919900703224,4,1,1,12,No
6.657012130390543,1,1,1,1,Yes
9.807943771404425,4,0,3,0,Yes
6.6894056155127934,3,2,3,7,No
5.192476531914595,3,2,0,0,Yes
6.976846825452702,3,1,2,11,No
7.19893368595991,1,0,4,10,No
7.345344474591533,3,0,1,6,No
5.870169304349772,4,2,0,0,Yes
7.4555734841689825,5,2,1,4,Yes
9.526777281201339,1,0,1,2,Yes
9.0658634408748,4,1,4,6,No
7.168746324370341,3,1,2,9,No
9.080209482711762,1,1,3,8,No
8.551562454443149,3,1,1,2,Yes
5.046147692629274,2,0,0,1,Yes
9.879015901745426,5,1,1,12,No
6.441088565659722,3,1,4,8,No
5.064696471216713,3,0,0,7,No
5.266959622778973,4,1,0,8,No
9.058555643438678,5,2,3,4,Yes
6.588879228307585,5,1,2,11,No
8.66434883504947,5,0,0,6,No
6.112286205707808,2,0,3,11,No
6.662335787325299,0,0,2,2,Yes
6.311636613521217,0,0,3,12,No
5.656742042454063,3,1,0,7,No
5.2323433049324315,4,1,1,13,No
5.624772072237135,1,2,3,3,Yes
9.355012506967253,1,2,4,11,No
5.962716662664185,5,1,2,6,No
9.460061892217126,2,0,1,10,No
9.367664105657209,3,1,3,7,No
6.185407276218323,4,1,2,3,Yes
8.70413481582471,2,2,2,10,No
9.66940922636104,4,0,4,2,Yes
7.969205147202081,0,0,3,4,No
9.263794123320059,2,1,1,5,No
7.720313245858792,5,2,1,11,No
5.616707490805552,2,2,1,0,Yes
9.788310630713582,4,0,1,0,Yes
5.5981482989433555,4,0,0,8,No
9.094180735398876,1,2,2,7,No
9.978393615652507,3,1,0,0,Yes
5.5207269680822915,4,0,2,1,Yes
7.4942073551070285,1,0,1,1,No
8.637545307352255,0,1,3,10,No
6.8995793778600225,3,0,1,0,Yes
8.538857591723147,2,0,4,3,Yes
7.450484399645324,1,2,4,10,No
7.482815355496255,4,2,0,8,No
5.350821431942437,5,1,1,3,Yes
5.435988300098647,3,0,1,6,No
6.8109533039172,3,1,2,2,Yes
8.603135691414879,2,1,1,8,No
8.580166497393458,0,2,3,7,No
8.264968273027247,0,0,0,1,Yes
5.786744912489148,2,2,3,9,No
7.135997998779951,2,1,0,2,Yes
5.363983927282254,5,2,4,2,Yes
8.945236302601742,1,0,0,10,No
6.042367451381615,5,1,1,3,Yes
5.789802661587675,1,0,4,8,No
9.865098683377221,2,2,2,6,No
9.664303100769626,4,0,0,12,No
6.502571591523838,0,0,0,9,No
7.495308073591005,4,1,3,0,Yes
8.584059793251582,4,2,3,7,No
9.842811331358638,0,1,3,12,No
8.89700821758969,5,1,1,1,Yes
5.630165850957757,0,2,0,8,No
7.296498677876566,4,0,3,10,No
8.227407269075183,1,1,0,6,No
9.509094551721475,5,2,4,5,Yes
7.680589139693305,2,0,1,1,Yes
6.71492549701243,5,2,3,3,No
7.901422203483527,0,2,4,5,No
9.958388316953641,2,0,3,7,No
5.650758766304672,3,1,3,10,No
5.950813199153984,1,0,3,0,Yes
7.4447544216415675,2,2,0,2,Yes
7.875271082256482,4,1,1,7,No
8.395754444426192,1,0,1,13,No
8.101901323122618,1,1,3,13,No
9.806927956816995,4,1,3,2,Yes
9.758966437575037,5,1,0,3,Yes
9.681414946724237,4,0,4,11,No
6.074080035143789,2,1,0,2,Yes
9.14030460997745,4,0,4,3,Yes
7.944867653297914,5,1,4,12,No
8.82133522892769,1,0,1,13,No
6.218416697045649,1,2,0,12,No
6.38354520905212,2,1,4,9,No
7.211705139049713,0,0,1,8,No
7.819805990456423,1,2,1,4,No
9.868416481834252,5,1,3,4,Yes
9.967551498356977,5,1,1,4,Yes
9.629273752270901,3,2,3,12,No
5.937171616534719,3,2,0,2,Yes
6.180488186428012,4,1,4,4,Yes
9.34156559272295,3,0,2,8,No
9.556858343423432,4,2,3,7,Yes
8.697903446578046,4,1,4,10,No
9.092662726014312,0,0,1,12,No
8.373513799439147,4,2,1,5,No
6.137579457205131,2,0,0,7,No
5.491099877802533,1,2,1,4,No
8.66017239891325,5,2,3,3,Yes
6.108882987600053,3,2,1,8,No
9.030107241618708,3,0,2,2,Yes
8.09326683516913,2,2,0,8,No
5.43048371864256,5,2,1,10,No
9.384345041867654,3,1,1,5,Yes
7.271159390609407,3,0,0,13,No
6.486900351662856,5,0,4,0,Yes
7.349383723553396,5,1,1,8,No
9.343647162129239,4,2,4,1,Yes
5.841553121138732,5,1,3,7,No
6.1169371398759385,1,1,1,7,No
6.549362310755183,1,0,4,8,No
7.696698663130858,2,0,1,3,No
8.530156796251687,2,2,4,2,Yes
8.375072750782271,0,0,4,7,No
9.078247942533059,4,0,3,2,Yes
6.861305026099599,3,0,0,12,No
6.959560770143963,5,0,3,4,Yes
9.66245122261591,5,0,2,8,No
7.168373152130245,4,2,2,8,No
6.775900072576435,4,1,0,11,No
8.778102786931932,3,0,0,11,No
7.848056012638983,4,0,2,6,No
7.984978596444879,0,0,0,11,No
9.177989783695914,3,1,0,11,No
9.59441384243595,3,0,3,5,Yes
6.027990845235226,4,1,2,4,No
7.034987255909849,3,1,1,11,No
5.028299962957107,3,1,3,10,No
6.742330549864692,4,1,2,0,Yes
9.257919723790724,1,0,1,4,No
7.468550334542007,4,2,0,4,No
9.447422168181234,0,0,3,6,No
6.312930288778494,1,2,3,13,No
5.984479268192836,1,2,2,2,Yes
6.891297862662405,3,1,1,8,No
6.076077184309965,2,1,1,5,No
7.8205563002686675,1,1,3,9,No
8.740184150883472,1,2,2,8,No
6.807377583433912,0,0,1,9,No
8.151335258706794,2,2,1,6,No
9.061859582615645,1,1,2,4,No
9.058845760196967,0,2,4,0,Yes
6.97288470242988,4,1,0,7,No
7.445524724619713,0,2,0,3,No
6.785621738780302,1,1,2,7,No
7.0788564689794224,1,2,2,0,Yes
8.72630440865436,4,2,2,5,No
6.094499686831285,4,1,2,5,No
7.123507022398706,3,2,2,3,Yes
6.078536284287001,2,1,2,0,Yes
9.603321845312937,0,2,3,11,No
7.215632987173281,3,2,3,7,No
6.724076075708952,4,2,3,9,No
7.516262250501517,4,1,0,6,No
9.767066757675341,1,1,4,7,No
5.719054109793569,4,1,4,6,No
7.543118669587269,1,1,3,5,No
7.570409277005707,1,2,1,2,Yes
5.705331985029681,2,2,3,4,No
7.739261264344548,5,2,0,11,No
5.300741036724592,5,1,1,8,No
5.509097856672216,3,1,1,13,No
7.919849385396038,1,1,0,9,No
8.338686218453505,1,1,2,0,Yes
7.384486647116389,4,0,4,7,No
5.173845420811481,2,1,4,9,No
8.877708834074554,4,2,3,8,No
5.739909692599772,2,0,4,3,No
5.9519445734266565,3,1,1,5,No
8.359955381377649,3,2,1,7,No
9.332188089885262,0,2,4,10,No
9.374566962400326,5,0,4,0,Yes
7.026250359040742,2,0,1,0,Yes
7.14293251094178,3,2,3,3,Yes
6.955638715308477,2,0,1,11,No
7.463818923409217,0,1,4,6,No
6.553474642615414,1,1,0,2,Yes
8.999326398708877,4,1,3,11,No
5.572217145066375,3,0,3,7,No
6.820735283141389,5,0,4,6,No
7.0616403901717595,2,2,4,9,No
8.709375183333087,1,1,1,1,Yes
9.1103216970702,1,2,3,4,Yes
7.258415940780907,1,2,4,9,No
6.039836969236283,0,0,1,4,No
9.828883989431947,0,0,0,12,No
5.844080663136206,5,2,0,13,No
9.2731066172639,5,2,4,5,Yes
5.999847150665733,4,0,3,12,No
5.771135883836699,4,0,1,5,No
8.315527031987966,4,0,3,11,No
5.756324119265833,1,2,4,7,No
8.070159586567305,5,2,3,13,No
8.517439724015128,4,1,4,3,Yes
9.540459060877518,4,0,2,2,Yes
8.671996032100417,2,2,1,4,No
5.154352125858411,3,2,3,7,No
6.906143154517915,4,2,0,6,No
8.463665324501353,0,2,3,6,No
6.179534789288139,0,2,0,8,No
8.957895182416143,2,1,4,2,Yes
8.40734660799363,5,0,3,8,No
5.4783982545277885,0,1,4,4,No
7.316859086245923,3,1,1,9,No
6.407852037015097,3,2,2,10,No
5.951249031248535,5,2,0,6,No
9.374403308289637,2,0,3,6,No
5.129102764246285,5,1,0,9,No
5.825559908921257,1,0,2,10,No
7.8356263028004225,5,1,1,13,No
6.8663452970946555,1,2,3,8,No
9.406362901558463,2,1,4,13,No
8.426198290146019,5,1,2,0,Yes
9.565279073683804,0,0,0,6,No
7.021656814390639,1,0,3,8,No
9.371591018102901,3,2,1,10,No
5.1414442241328775,4,1,3,6,No
9.164930338496376,3,0,3,2,Yes
8.656983178027726,3,0,4,1,Yes
5.201201538190715,0,2,2,7,No
8.554599128555873,1,2,4,11,No
6.578488759944511,2,2,3,6,No
8.965299355459106,2,2,1,4,No
8.46873420251263,2,1,1,2,Yes
7.71522129702076,5,0,4,7,No
8.69607852087149,2,1,0,4,No
5.036060662869197,3,0,2,13,No
5.515817308642397,5,0,4,12,No
8.651749167365846,5,2,0,9,No
6.579805609750551,3,0,1,1,Yes
6.939428987936749,5,1,2,13,No
5.365746789207771,1,1,0,3,No
8.886663924191193,0,1,1,3,Yes
9.748833479100716,5,0,0,11,No
8.373594523014425,0,1,4,9,No
7.421194040511685,1,2,3,4,No
